id,date,amount,category
2305,2023-01-13,212.25,Groceries
2306,2023-10-11,382.94,Clothing
2307,2023-01-11,54.1,Groceries
2308,2023-09-30,271.67,Groceries
2309,2023-10-11,103.5,Home & Garden
2310,2023-05-05,125.58,Clothing
2311,2023-09-20,450.49,Groceries
2312,2023-01-01,453.61,Home & Garden
2313,2023-01-08,379.0,Groceries
2314,2023-06-03,286.83,Books
2315,2023-03-09,302.69,Home & Garden
2316,2023-11-12,132.7,Home & Garden
2317,2023-09-06,187.35,Electronics
2318,2023-08-02,80.29,Books
2319,2023-04-24,199.13,Clothing
2320,2023-09-04,407.85,Electronics
2321,2023-07-20,294.8,Books
2322,2023-04-22,478.44,Home & Garden
2323,2023-06-16,313.96,Electronics
2324,2023-06-14,488.35,Books
2325,2023-03-10,170.04,Clothing
2326,2023-04-02,174.45,Books
2327,2023-09-27,184.88,Groceries
2328,2023-05-22,240.74,Home & Garden
2329,2023-11-25,271.12,Groceries
2330,2023-05-15,136.44,Electronics
2331,2023-12-17,145.27,Groceries
2332,2023-05-21,102.6,Groceries
2333,2023-04-09,51.18,Electronics
2334,2023-08-21,58.19,Groceries
2335,2023-01-17,177.43,Electronics
2336,2023-09-19,391.21,Electronics
2337,2023-02-10,103.95,Clothing
2338,2023-07-01,298.46,Groceries
2339,2023-10-06,94.49,Books
2340,2023-12-24,78.04,Home & Garden
2341,2023-01-24,154.25,Groceries
2342,2023-09-09,149.81,Electronics
2343,2023-08-24,320.42,Groceries
2344,2023-07-07,311.14,Groceries
2345,2023-02-04,57.9,Electronics
2346,2023-12-11,56.63,Clothing
2347,2023-03-18,342.93,Groceries
2348,2023-01-18,399.59,Home & Garden
2349,2023-04-06,349.29,Groceries
2350,2023-02-18,233.34,Home & Garden
2351,2023-10-21,286.5,Groceries
2352,2023-01-01,337.96,Home & Garden
2353,2023-04-24,76.19,Clothing
2354,2023-12-31,337.28,Books
2355,2023-01-05,474.21,Clothing
2356,2023-04-06,406.54,Electronics
2357,2023-05-08,260.79,Groceries
2358,2023-01-11,459.0,Home & Garden
2359,2023-10-13,230.96,Groceries
2360,2023-12-20,478.54,Electronics
2361,2023-12-28,133.68,Books
2362,2023-08-29,206.3,Groceries
2363,2023-01-14,210.73,Electronics
2364,2023-10-03,235.41,Electronics
2365,2023-02-11,191.54,Home & Garden
2366,2023-07-24,296.88,Home & Garden
2367,2023-02-21,162.16,Electronics
2368,2023-04-18,97.65,Home & Garden
2369,2023-05-25,493.13,Home & Garden
2370,2023-08-31,368.89,Clothing
2371,2023-01-15,320.77,Books
2372,2023-06-14,274.05,Clothing
2373,2023-04-25,214.51,Groceries
2374,2023-05-13,220.38,Clothing
2375,2023-10-31,112.58,Books
2376,2023-11-02,310.83,Books
2377,2023-09-12,148.79,Home & Garden
2378,2023-10-28,415.16,Home & Garden
2379,2023-03-11,188.35,Books
2380,2023-12-27,138.83,Groceries
2381,2023-09-30,148.97,Books
2382,2023-09-30,353.71,Books
2383,2023-09-24,308.03,Electronics
2384,2023-01-06,275.89,Groceries
2385,2023-03-09,263.36,Electronics
2386,2023-06-16,268.48,Electronics
2387,2023-10-02,297.25,Home & Garden
2388,2023-04-05,424.15,Home & Garden
2389,2023-10-15,210.49,Home & Garden
2390,2023-02-17,472.35,Electronics
2391,2023-10-05,79.9,Clothing
2392,2023-02-25,468.63,Electronics
2393,2023-11-27,244.72,Books
2394,2023-04-19,361.27,Books
2395,2023-02-01,427.74,Electronics
2396,2023-03-25,53.11,Books
2397,2023-03-08,278.71,Groceries
2398,2023-05-28,136.02,Electronics
2399,2023-06-09,80.51,Clothing
2400,2023-10-03,407.49,Books
2401,2023-10-23,52.07,Electronics
2402,2023-03-03,311.98,Clothing
2403,2023-04-08,263.55,Books
2404,2023-09-02,488.13,Electronics
2405,2023-08-25,472.14,Books
2406,2023-08-11,158.11,Electronics
2407,2023-05-03,214.76,Groceries
2408,2023-07-10,221.98,Electronics
2409,2023-07-24,404.02,Books
2410,2023-03-22,190.41,Home & Garden
2411,2023-05-15,249.41,Books
2412,2023-10-29,335.35,Books
2413,2023-06-08,323.68,Groceries
2414,2023-03-18,487.12,Groceries
2415,2023-07-01,423.64,Home & Garden
2416,2023-04-01,235.42,Electronics
2417,2023-05-15,488.04,Groceries
2418,2023-05-01,107.81,Books
2419,2023-05-11,222.52,Groceries
2420,2023-06-04,382.45,Home & Garden
2421,2023-08-27,279.96,Clothing
2422,2023-10-09,105.43,Electronics
2423,2023-01-14,111.62,Clothing
2424,2023-08-08,123.59,Home & Garden
2425,2023-03-04,363.73,Groceries
2426,2023-02-27,200.36,Clothing
2427,2023-10-21,132.79,Home & Garden
2428,2023-04-18,463.65,Books
2429,2023-11-22,350.72,Groceries
2430,2023-11-02,77.33,Home & Garden
2431,2023-01-26,444.77,Home & Garden
2432,2023-09-26,485.42,Electronics
2433,2023-02-22,252.85,Electronics
2434,2023-11-23,493.65,Clothing
2435,2023-09-11,490.41,Home & Garden
2436,2023-03-15,196.07,Groceries
2437,2023-03-14,465.28,Home & Garden
2438,2023-05-25,489.31,Home & Garden
2439,2023-12-18,370.0,Books
2440,2023-12-17,336.06,Clothing
2441,2023-09-12,211.03,Clothing
2442,2023-08-18,386.14,Home & Garden
2443,2023-10-22,457.85,Electronics
2444,2023-06-26,302.9,Home & Garden
2445,2023-07-08,489.53,Electronics
2446,2023-01-07,136.84,Clothing
2447,2023-04-30,364.32,Groceries
2448,2023-01-02,91.26,Clothing
2449,2023-07-11,73.17,Home & Garden
2450,2023-07-13,143.77,Books
2451,2023-05-06,120.16,Books
2452,2023-10-05,174.76,Electronics
2453,2023-10-30,277.1,Electronics
2454,2023-09-14,401.69,Groceries
2455,2023-08-03,388.41,Clothing
2456,2023-06-14,232.6,Home & Garden
2457,2023-06-04,212.93,Electronics
2458,2023-05-29,368.97,Home & Garden
2459,2023-12-07,331.54,Groceries
2460,2023-08-20,209.77,Groceries
2461,2023-02-04,499.99,Clothing
2462,2023-08-30,319.62,Electronics
2463,2023-03-03,76.38,Groceries
2464,2023-06-05,171.56,Electronics
2465,2023-08-17,424.67,Books
2466,2023-03-15,73.71,Electronics
2467,2023-11-25,325.19,Books
2468,2023-02-22,164.11,Books
2469,2023-03-26,304.38,Books
2470,2023-11-15,474.69,Electronics
2471,2023-02-18,63.71,Groceries
2472,2023-10-27,217.18,Electronics
2473,2023-05-22,220.84,Clothing
2474,2023-09-23,373.82,Electronics
2475,2023-06-05,208.31,Groceries
2476,2023-04-01,66.84,Home & Garden
2477,2023-02-04,452.36,Groceries
2478,2023-11-23,378.17,Clothing
2479,2023-02-07,284.1,Electronics
2480,2023-01-07,178.01,Books
2481,2023-11-11,304.96,Groceries
2482,2023-03-27,289.36,Electronics
2483,2023-01-04,426.1,Books
2484,2023-03-17,423.92,Groceries
2485,2023-08-23,251.87,Electronics
2486,2023-09-25,332.31,Home & Garden
2487,2023-03-20,258.91,Home & Garden
2488,2023-07-31,138.92,Home & Garden
2489,2023-10-10,267.62,Home & Garden
2490,2023-12-30,414.83,Groceries
2491,2023-09-13,235.01,Clothing
2492,2023-03-22,416.61,Groceries
2493,2023-06-13,311.91,Books
2494,2023-02-22,310.74,Clothing
2495,2023-03-22,479.41,Books
2496,2023-07-08,444.87,Home & Garden
2497,2023-04-10,297.12,Home & Garden
2498,2023-05-08,405.59,Electronics
2499,2023-06-04,148.22,Electronics
2500,2023-02-21,408.62,Home & Garden
2501,2023-12-02,489.28,Clothing
2502,2023-10-11,149.33,Groceries
2503,2023-05-13,411.79,Clothing
2504,2023-12-25,162.28,Home & Garden
2505,2023-08-02,137.76,Groceries
2506,2023-04-14,103.55,Groceries
2507,2023-08-30,246.32,Home & Garden
2508,2023-10-07,297.17,Groceries
2509,2023-12-30,181.18,Home & Garden
2510,2023-04-18,194.6,Groceries
2511,2023-01-23,107.95,Home & Garden
2512,2023-12-15,487.86,Home & Garden
2513,2023-02-13,360.94,Electronics
2514,2023-01-07,86.53,Electronics
2515,2023-07-25,357.26,Books
2516,2023-05-26,340.64,Electronics
2517,2023-05-06,438.45,Home & Garden
2518,2023-10-02,367.92,Books
2519,2023-08-29,60.76,Books
2520,2023-05-11,318.81,Clothing
2521,2023-01-28,51.54,Electronics
2522,2023-08-24,193.81,Books
2523,2023-07-27,181.87,Electronics
2524,2023-02-21,90.58,Clothing
2525,2023-08-04,70.35,Clothing
2526,2023-11-16,130.91,Home & Garden
2527,2023-06-08,423.01,Clothing
2528,2023-01-14,161.82,Clothing
2529,2023-12-15,139.87,Electronics
2530,2023-08-31,481.92,Home & Garden
2531,2023-06-24,101.83,Home & Garden
2532,2023-06-23,183.47,Home & Garden
2533,2023-04-08,416.18,Home & Garden
2534,2023-09-18,334.97,Books
2535,2023-05-19,81.34,Groceries
2536,2023-03-05,468.95,Home & Garden
2537,2023-10-02,175.16,Groceries
2538,2023-07-20,225.46,Groceries
2539,2023-04-30,309.13,Electronics
2540,2023-11-11,311.0,Groceries
2541,2023-07-21,168.86,Electronics
2542,2023-08-27,397.19,Clothing
2543,2023-01-13,201.93,Books
2544,2023-06-07,386.82,Clothing
2545,2023-03-20,116.87,Home & Garden
2546,2023-12-27,238.45,Groceries
2547,2023-03-19,61.37,Clothing
2548,2023-05-18,216.55,Home & Garden
2549,2023-07-08,57.92,Groceries
2550,2023-03-18,407.1,Electronics
2551,2023-08-18,171.05,Clothing
2552,2023-06-07,401.54,Electronics
2553,2023-04-20,408.46,Electronics
2554,2023-03-17,86.69,Groceries
2555,2023-11-12,282.91,Home & Garden
2556,2023-05-24,101.17,Electronics
2557,2023-06-10,489.93,Home & Garden
2558,2023-09-12,381.24,Books
2559,2023-07-28,104.24,Home & Garden
2560,2023-04-19,279.05,Clothing
2561,2023-04-25,496.15,Books
2562,2023-01-12,416.58,Books
2563,2023-09-29,378.02,Clothing
2564,2023-10-09,444.69,Electronics
2565,2023-10-05,482.28,Groceries
2566,2023-05-31,340.58,Home & Garden
2567,2023-09-08,273.48,Groceries
2568,2023-12-14,181.53,Electronics
2569,2023-04-19,150.21,Books
2570,2023-12-14,149.87,Clothing
2571,2023-08-20,251.86,Groceries
2572,2023-04-18,244.43,Clothing
2573,2023-04-14,454.75,Clothing
2574,2023-04-10,340.26,Clothing
2575,2023-09-02,74.01,Books
2576,2023-09-04,74.79,Home & Garden
2577,2023-11-05,334.44,Home & Garden
2578,2023-10-27,71.58,Electronics
2579,2023-12-04,462.05,Electronics
2580,2023-03-06,88.66,Books
2581,2023-10-10,75.59,Books
2582,2023-05-16,377.76,Groceries
2583,2023-12-05,262.23,Electronics
2584,2023-11-28,134.58,Groceries
2585,2023-11-10,207.81,Clothing
2586,2023-07-06,317.13,Home & Garden
2587,2023-09-27,75.9,Clothing
2588,2023-08-21,408.32,Home & Garden
2589,2023-10-02,57.52,Groceries
2590,2023-05-26,248.28,Electronics
2591,2023-06-20,341.43,Home & Garden
2592,2023-10-28,445.81,Home & Garden
2593,2023-08-15,240.12,Books
2594,2023-07-23,239.48,Clothing
2595,2023-12-10,236.78,Groceries
2596,2023-11-23,477.68,Books
2597,2023-07-26,316.6,Groceries
2598,2023-02-16,181.11,Clothing
2599,2023-02-24,220.34,Books
2600,2023-06-28,208.49,Clothing
2601,2023-02-13,134.94,Electronics
2602,2023-03-07,280.82,Home & Garden
2603,2023-12-24,290.14,Books
2604,2023-09-20,104.17,Clothing
2605,2023-05-02,220.34,Home & Garden
2606,2023-06-25,318.29,Home & Garden
2607,2023-06-22,242.33,Electronics
2608,2023-09-23,421.52,Electronics
2609,2023-01-04,492.5,Home & Garden
2610,2023-05-04,160.58,Electronics
2611,2023-09-02,149.26,Groceries
2612,2023-02-04,180.89,Groceries
2613,2023-01-02,439.06,Groceries
2614,2023-10-22,472.52,Home & Garden
2615,2023-07-26,245.7,Groceries
2616,2023-12-17,429.68,Home & Garden
2617,2023-05-22,201.43,Books
2618,2023-12-09,449.14,Electronics
2619,2023-02-16,185.78,Clothing
2620,2023-12-10,204.05,Clothing
2621,2023-10-21,435.54,Books
2622,2023-12-16,234.36,Electronics
2623,2023-08-26,402.52,Groceries
2624,2023-08-23,479.84,Clothing
2625,2023-12-13,71.57,Home & Garden
2626,2023-03-24,356.39,Clothing
2627,2023-01-07,152.74,Books
2628,2023-03-16,97.59,Groceries
2629,2023-01-02,203.77,Electronics
2630,2023-06-26,240.83,Home & Garden
2631,2023-12-02,162.53,Electronics
2632,2023-10-03,198.87,Home & Garden
2633,2023-09-12,179.48,Clothing
2634,2023-05-28,218.52,Electronics
2635,2023-11-18,156.66,Electronics
2636,2023-08-17,279.34,Electronics
2637,2023-09-23,170.83,Books
2638,2023-08-22,324.69,Electronics
2639,2023-01-14,167.26,Electronics
2640,2023-11-23,383.23,Books
2641,2023-09-24,306.66,Home & Garden
2642,2023-05-02,440.42,Clothing
2643,2023-10-27,480.56,Groceries
2644,2023-04-12,355.61,Home & Garden
2645,2023-06-18,57.44,Electronics
2646,2023-09-02,302.25,Clothing
2647,2023-09-29,353.31,Electronics
2648,2023-01-15,296.09,Electronics
2649,2023-01-01,464.37,Home & Garden
2650,2023-10-19,78.58,Groceries
2651,2023-04-08,232.54,Electronics
2652,2023-09-20,312.2,Groceries
2653,2023-03-30,292.36,Clothing
2654,2023-01-04,281.26,Groceries
2655,2023-11-21,233.96,Books
2656,2023-04-12,243.59,Home & Garden
2657,2023-12-18,314.86,Clothing
2658,2023-04-25,272.7,Clothing
2659,2023-03-09,401.78,Clothing
2660,2023-10-18,176.89,Home & Garden
2661,2023-09-27,63.93,Home & Garden
2662,2023-04-24,443.42,Clothing
2663,2023-12-29,438.6,Books
2664,2023-06-18,120.92,Clothing
2665,2023-10-22,67.93,Groceries
2666,2023-02-12,230.99,Books
2667,2023-11-20,286.72,Electronics
2668,2023-10-11,138.62,Groceries
2669,2023-05-24,248.53,Books
2670,2023-08-31,130.5,Home & Garden
2671,2023-08-23,309.09,Home & Garden
2672,2023-04-14,256.95,Clothing
2673,2023-06-28,90.61,Books
2674,2023-02-14,165.08,Groceries
2675,2023-12-07,379.67,Books
2676,2023-02-22,420.05,Groceries
2677,2023-07-23,175.21,Books
2678,2023-06-22,269.22,Books
2679,2023-03-23,107.45,Clothing
2680,2023-05-14,411.04,Electronics
2681,2023-03-25,116.16,Books
2682,2023-07-19,338.19,Home & Garden
2683,2023-09-13,341.59,Books
2684,2023-11-21,160.57,Clothing
2685,2023-04-06,246.66,Electronics
2686,2023-12-16,86.11,Books
2687,2023-04-17,235.37,Clothing
2688,2023-08-31,134.88,Clothing
2689,2023-04-02,490.79,Books
2690,2023-06-10,298.5,Electronics
2691,2023-07-30,137.54,Clothing
2692,2023-12-31,405.49,Groceries
2693,2023-05-18,308.7,Home & Garden
2694,2023-02-24,354.88,Electronics
2695,2023-01-26,451.22,Home & Garden
2696,2023-06-11,362.09,Electronics
2697,2023-01-18,139.85,Clothing
2698,2023-01-17,479.49,Books
2699,2023-02-19,436.26,Home & Garden
2700,2023-03-04,275.77,Books
2701,2023-11-24,338.17,Books
2702,2023-12-17,380.19,Electronics
2703,2023-03-28,421.4,Groceries
2704,2023-06-15,139.83,Clothing
2705,2023-09-23,272.26,Electronics
2706,2023-05-21,345.42,Home & Garden
2707,2023-03-30,494.72,Clothing
2708,2023-07-04,133.03,Books
2709,2023-03-20,110.47,Books
2710,2023-02-15,78.45,Groceries
2711,2023-10-17,92.37,Electronics
2712,2023-07-10,434.13,Home & Garden
2713,2023-01-05,64.23,Books
2714,2023-11-22,412.43,Clothing
2715,2023-05-06,101.56,Books
2716,2023-03-18,157.33,Electronics
2717,2023-06-19,316.54,Clothing
2718,2023-09-14,416.4,Electronics
2719,2023-07-17,452.06,Books
2720,2023-05-31,446.64,Electronics
2721,2023-08-22,81.64,Books
2722,2023-12-20,85.6,Electronics
2723,2023-06-27,256.07,Groceries
2724,2023-04-26,346.33,Electronics
2725,2023-11-18,455.31,Electronics
2726,2023-07-18,75.96,Electronics
2727,2023-05-03,212.18,Groceries
2728,2023-01-17,457.54,Groceries
2729,2023-07-19,398.64,Home & Garden
2730,2023-10-22,419.22,Books
2731,2023-04-18,156.0,Clothing
2732,2023-03-26,357.47,Electronics
2733,2023-07-30,315.96,Groceries
2734,2023-04-26,341.55,Groceries
2735,2023-06-12,211.97,Books
2736,2023-04-24,243.75,Groceries
2737,2023-07-22,447.32,Books
2738,2023-09-13,199.45,Electronics
2739,2023-12-26,361.05,Books
2740,2023-10-24,258.39,Electronics
2741,2023-02-10,226.1,Electronics
2742,2023-04-05,290.63,Electronics
2743,2023-06-14,255.68,Books
2744,2023-04-09,74.7,Home & Garden
2745,2023-03-01,100.68,Books
2746,2023-03-31,358.73,Clothing
2747,2023-07-04,398.32,Electronics
2748,2023-05-08,326.96,Clothing
2749,2023-10-15,241.84,Clothing
2750,2023-11-01,372.02,Electronics
2751,2023-05-07,388.54,Groceries
2752,2023-11-17,444.77,Home & Garden
2753,2023-02-07,224.97,Electronics
2754,2023-06-17,138.98,Electronics
2755,2023-01-13,149.08,Groceries
2756,2023-12-07,344.49,Groceries
2757,2023-11-29,288.83,Clothing
2758,2023-05-01,386.9,Home & Garden
2759,2023-11-10,82.35,Clothing
2760,2023-05-30,223.46,Groceries
2761,2023-12-31,358.17,Clothing
2762,2023-01-13,383.5,Home & Garden
2763,2023-05-26,219.12,Clothing
2764,2023-04-22,63.34,Clothing
2765,2023-06-07,113.93,Books
2766,2023-10-21,51.5,Books
2767,2023-01-01,75.98,Electronics
2768,2023-10-07,366.6,Home & Garden
2769,2023-05-17,233.31,Books
2770,2023-02-23,329.76,Groceries
2771,2023-07-30,219.6,Electronics
2772,2023-12-03,346.29,Home & Garden
2773,2023-09-27,463.15,Clothing
2774,2023-06-15,275.01,Groceries
2775,2023-02-10,130.87,Groceries
2776,2023-06-04,419.65,Home & Garden
2777,2023-12-17,151.19,Clothing
2778,2023-10-29,56.48,Groceries
2779,2023-12-03,201.09,Electronics
2780,2023-11-11,375.71,Home & Garden
2781,2023-06-01,196.44,Electronics
2782,2023-09-12,495.52,Electronics
2783,2023-08-31,277.51,Groceries
2784,2023-08-23,82.64,Electronics
2785,2023-09-03,188.46,Groceries
2786,2023-01-19,188.53,Clothing
2787,2023-12-11,296.74,Clothing
2788,2023-08-28,87.13,Clothing
2789,2023-11-17,477.43,Groceries
2790,2023-06-25,236.69,Clothing
2791,2023-12-20,480.72,Home & Garden
2792,2023-01-25,473.0,Clothing
2793,2023-07-30,172.2,Groceries
2794,2023-10-24,181.67,Books
2795,2023-05-18,336.28,Electronics
2796,2023-11-25,223.14,Groceries
2797,2023-07-19,198.79,Books
2798,2023-10-25,342.99,Home & Garden
2799,2023-10-03,157.75,Groceries
2800,2023-08-03,141.43,Home & Garden
2801,2023-11-20,184.72,Books
2802,2023-05-08,318.57,Groceries
2803,2023-04-30,133.48,Clothing
2804,2023-11-19,91.21,Electronics
2805,2023-08-04,289.03,Books
2806,2023-08-24,324.43,Groceries
2807,2023-01-25,166.79,Clothing
2808,2023-03-26,395.19,Books
2809,2023-06-13,81.48,Clothing
2810,2023-02-02,370.88,Home & Garden
2811,2023-10-18,230.09,Clothing
2812,2023-02-12,232.26,Groceries
2813,2023-12-15,263.56,Books
2814,2023-02-07,490.64,Home & Garden
2815,2023-08-17,407.61,Electronics
2816,2023-12-05,137.46,Groceries
2817,2023-02-25,129.52,Electronics
2818,2023-12-29,382.74,Home & Garden
2819,2023-02-05,194.71,Groceries
2820,2023-12-22,406.19,Clothing
2821,2023-03-07,287.45,Books
2822,2023-12-16,312.52,Books
2823,2023-05-29,153.76,Books
2824,2023-08-18,205.19,Home & Garden
2825,2023-12-22,167.32,Clothing
2826,2023-10-30,422.69,Electronics
2827,2023-12-21,216.03,Clothing
2828,2023-04-02,439.79,Clothing
2829,2023-03-04,477.14,Electronics
2830,2023-03-04,246.9,Groceries
2831,2023-09-09,423.95,Groceries
2832,2023-03-20,480.04,Books
2833,2023-12-29,186.68,Groceries
2834,2023-06-08,333.99,Clothing
2835,2023-12-14,439.88,Home & Garden
2836,2023-02-21,223.6,Home & Garden
2837,2023-01-05,303.74,Electronics
2838,2023-07-16,127.02,Books
2839,2023-08-22,493.27,Home & Garden
2840,2023-10-25,270.74,Clothing
2841,2023-09-17,249.06,Books
2842,2023-06-17,288.2,Electronics
2843,2023-04-11,292.96,Clothing
2844,2023-05-22,399.25,Groceries
2845,2023-10-28,362.63,Electronics
2846,2023-09-14,449.12,Groceries
2847,2023-11-27,394.34,Books
2848,2023-08-10,69.73,Clothing
2849,2023-12-01,154.92,Books
2850,2023-05-09,357.88,Electronics
2851,2023-09-14,430.03,Home & Garden
2852,2023-04-07,268.38,Electronics
2853,2023-09-25,375.25,Home & Garden
2854,2023-01-30,284.43,Books
2855,2023-03-11,227.58,Clothing
2856,2023-07-05,183.88,Groceries
2857,2023-10-14,74.09,Clothing
2858,2023-10-02,122.63,Clothing
2859,2023-04-17,187.59,Electronics
2860,2023-01-17,246.63,Electronics
2861,2023-12-04,325.03,Electronics
2862,2023-07-23,115.9,Electronics
2863,2023-01-10,349.0,Books
2864,2023-08-07,111.12,Electronics
2865,2023-03-18,362.43,Books
2866,2023-07-12,461.36,Books
2867,2023-08-20,150.3,Home & Garden
2868,2023-09-04,195.43,Home & Garden
2869,2023-11-30,143.36,Clothing
2870,2023-12-10,77.79,Books
2871,2023-05-02,174.75,Home & Garden
2872,2023-12-30,277.03,Electronics
2873,2023-06-03,167.64,Electronics
2874,2023-04-22,422.08,Groceries
2875,2023-03-18,51.22,Clothing
2876,2023-01-25,317.4,Clothing
2877,2023-09-19,142.74,Home & Garden
2878,2023-02-04,323.65,Clothing
2879,2023-03-18,433.63,Groceries
2880,2023-07-07,227.96,Books
2881,2023-02-13,263.65,Electronics
2882,2023-11-12,487.01,Electronics
2883,2023-10-05,224.91,Home & Garden
2884,2023-12-31,323.63,Home & Garden
2885,2023-01-13,189.34,Groceries
2886,2023-04-09,406.94,Clothing
2887,2023-05-14,234.18,Home & Garden
2888,2023-10-04,430.92,Groceries
2889,2023-05-05,291.28,Groceries
2890,2023-06-09,88.22,Groceries
2891,2023-12-21,193.99,Electronics
2892,2023-10-07,161.62,Electronics
2893,2023-01-20,340.9,Clothing
2894,2023-03-27,423.54,Clothing
2895,2023-10-31,484.42,Books
2896,2023-09-20,454.33,Home & Garden
2897,2023-03-10,266.03,Books
2898,2023-07-21,214.87,Groceries
2899,2023-01-25,211.56,Electronics
2900,2023-08-07,483.1,Home & Garden
2901,2023-09-30,351.32,Groceries
2902,2023-08-15,225.06,Home & Garden
2903,2023-05-31,354.69,Clothing
2904,2023-05-06,171.82,Books
2905,2023-01-29,210.08,Clothing
2906,2023-10-12,361.12,Home & Garden
2907,2023-04-24,165.46,Electronics
2908,2023-12-24,161.52,Electronics
2909,2023-03-31,125.69,Books
2910,2023-05-14,231.25,Electronics
2911,2023-03-08,246.64,Groceries
2912,2023-07-23,481.03,Electronics
2913,2023-03-19,169.19,Books
2914,2023-07-04,68.86,Groceries
2915,2023-09-19,275.72,Books
2916,2023-01-30,93.0,Books
2917,2023-04-02,175.08,Electronics
2918,2023-11-14,307.04,Home & Garden
2919,2023-06-04,156.59,Books
2920,2023-10-12,229.47,Groceries
2921,2023-04-08,468.74,Groceries
2922,2023-04-16,77.32,Groceries
2923,2023-06-25,246.85,Groceries
2924,2023-04-20,337.74,Books
2925,2023-09-18,312.21,Home & Garden
2926,2023-09-25,347.19,Home & Garden
2927,2023-06-29,70.59,Electronics
2928,2023-04-10,162.39,Clothing
2929,2023-10-10,65.0,Clothing
2930,2023-01-16,345.89,Groceries
2931,2023-08-09,239.33,Clothing
